Date,Price,Max Price,,15% drop,10% drop,5% drop,2% drop
30-12-2022,67.73959709,84.73590346,-20000,295,0,0,0
30-12-2022,64.54665002,84.73590346,-20000,310,0,0,0
02-01-2023,68.181707,84.73590346,-20000,293,0,0,0
02-01-2023,66.16769108,84.73590346,-20000,302,0,0,0
03-01-2023,67.78872074,84.73590346,-20000,295,0,0,0
03-01-2023,66.06944159,84.73590346,-20000,303,0,0,0
04-01-2023,68.27995003,84.73590346,-20000,293,0,0,0
04-01-2023,66.46242768,84.73590346,-20000,301,0,0,0
05-01-2023,67.1501292,84.73590346,-20000,298,0,0,0
05-01-2023,63.85893921,84.73590346,-20000,313,0,0,0
06-01-2023,67.69048238,84.73590346,-20000,295,0,0,0
06-01-2023,64.15368082,84.73590346,-20000,312,0,0,0
09-01-2023,67.19925819,84.73590346,-20000,298,0,0,0
09-01-2023,64.3501654,84.73590346,-20000,311,0,0,0
10-01-2023,68.57468315,84.73590346,-20000,292,0,0,0
10-01-2023,64.89051337,84.73590346,-20000,308,0,0,0
11-01-2023,68.57467834,84.73590346,-20000,292,0,0,0
11-01-2023,66.41329439,84.73590346,-20000,301,0,0,0
12-01-2023,68.57467834,84.73590346,-20000,292,0,0,0
12-01-2023,67.05188527,84.73590346,-20000,298,0,0,0
13-01-2023,68.23082183,84.73590346,-20000,293,0,0,0
13-01-2023,66.02031995,84.73590346,-20000,303,0,0,0
16-01-2023,68.23082337,84.73590346,-20000,293,0,0,0
16-01-2023,66.31505803,84.73590346,-20000,302,0,0,0
17-01-2023,67.78871709,84.73590346,-20000,295,0,0,0
17-01-2023,64.84138156,84.73590346,-20000,308,0,0,0
18-01-2023,67.78872283,84.73590346,-20000,295,0,0,0
18-01-2023,65.43085271,84.73590346,-20000,306,0,0,0
19-01-2023,68.32907236,84.73590346,-20000,293,0,0,0
19-01-2023,65.82383389,84.73590346,-20000,304,0,0,0
20-01-2023,67.10101101,84.73590346,-20000,298,0,0,0
20-01-2023,65.33260663,84.73590346,-20000,306,0,0,0
23-01-2023,67.10101367,84.73590346,-20000,298,0,0,0
23-01-2023,65.82383185,84.73590346,-20000,304,0,0,0
24-01-2023,67.00276454,84.73590346,-20000,298,0,0,0
24-01-2023,64.84138794,84.73590346,-20000,308,0,0,0
25-01-2023,67.2974998,84.73590346,-20000,297,0,0,0
25-01-2023,64.20279576,84.73590346,-20000,312,0,0,0
27-01-2023,66.80628066,84.73590346,-20000,299,0,0,0
27-01-2023,61.94317566,84.73590346,-20000,323,0,0,0
30-01-2023,66.80628124,84.73590346,-20000,299,0,0,0
30-01-2023,61.89405468,84.73590346,-20000,323,0,0,0
31-01-2023,66.80627942,84.73590346,-20000,299,0,0,0
31-01-2023,62.97474131,84.73590346,-20000,318,0,0,0
01-02-2023,68.77117227,84.73590346,-20000,291,0,0,0
01-02-2023,65.18524536,84.73590346,-20000,307,0,0,0
02-02-2023,67.10101864,84.73590346,-20000,298,0,0,0
02-02-2023,65.57822539,84.73590346,-20000,305,0,0,0
03-02-2023,68.23082656,84.73590346,-20000,293,0,0,0
03-02-2023,65.47998408,84.73590346,-20000,305,0,0,0
06-02-2023,68.3290689,84.73590346,-20000,293,0,0,0
06-02-2023,65.92207358,84.73590346,-20000,303,0,0,0
07-02-2023,67.78872737,84.73590346,-20000,295,0,0,0
07-02-2023,66.21681635,84.73590346,-20000,302,0,0,0
08-02-2023,68.3781827,84.73590346,-20000,292,0,0,0
08-02-2023,65.67645846,84.73590346,-20000,305,0,0,0
09-02-2023,67.29750512,84.73590346,-20000,297,0,0,0
09-02-2023,65.57822579,84.73590346,-20000,305,0,0,0
10-02-2023,67.8869704,84.73590346,-20000,295,0,0,0
10-02-2023,66.06944805,84.73590346,-20000,303,0,0,0
13-02-2023,67.5922363,84.73590346,-20000,296,0,0,0
13-02-2023,65.33260922,84.73590346,-20000,306,0,0,0
14-02-2023,67.24837807,84.73590346,-20000,297,0,0,0
14-02-2023,64.30104216,84.73590346,-20000,311,0,0,0
15-02-2023,67.29749923,84.73590346,-20000,297,0,0,0
15-02-2023,65.38173401,84.73590346,-20000,306,0,0,0
16-02-2023,67.78872695,84.73590346,-20000,295,0,0,0
16-02-2023,65.92207935,84.73590346,-20000,303,0,0,0
17-02-2023,67.29750648,84.73590346,-20000,297,0,0,0
17-02-2023,66.56067247,84.73590346,-20000,300,0,0,0
20-02-2023,67.64135454,84.73590346,-20000,296,0,0,0
20-02-2023,66.65890928,84.73590346,-20000,300,0,0,0
21-02-2023,67.78872445,84.73590346,-20000,295,0,0,0
21-02-2023,65.33261125,84.73590346,-20000,306,0,0,0
22-02-2023,67.05189436,84.73590346,-20000,298,0,0,0
22-02-2023,64.54665575,84.73590346,-20000,310,0,0,0
23-02-2023,67.39574521,84.73590346,-20000,297,0,0,0
23-02-2023,63.36772103,84.73590346,-20000,316,0,0,0
24-02-2023,65.52909061,84.73590346,-20000,305,0,0,0
24-02-2023,63.22034593,84.73590346,-20000,316,0,0,0
27-02-2023,65.33261199,84.73590346,-20000,306,0,0,0
27-02-2023,61.25546253,84.73590346,-20000,327,0,0,0
28-02-2023,65.03787281,84.73590346,-20000,308,0,0,0
28-02-2023,62.43439513,84.73590346,-20000,320,0,0,0
01-03-2023,65.03787909,84.73590346,-20000,308,0,0,0
01-03-2023,62.53264795,84.73590346,-20000,320,0,0,0
02-03-2023,63.85894432,84.73590346,-20000,313,0,0,0
02-03-2023,61.89405373,84.73590346,-20000,323,0,0,0
03-03-2023,64.22245022,84.73590346,-20000,311,0,0,0
03-03-2023,61.90387503,84.73590346,-20000,323,0,0,0
06-03-2023,63.74104796,84.73590346,-20000,314,0,0,0
06-03-2023,60.1944236,84.73590346,-20000,332,0,0,0
08-03-2023,61.88422792,84.73590346,-20000,323,0,0,0
08-03-2023,59.29056931,84.73590346,-20000,337,0,0,0
09-03-2023,61.50107179,84.73590346,-20000,325,0,0,0
09-03-2023,59.0940839,84.73590346,-20000,338,0,0,0
10-03-2023,60.76423811,84.73590346,-20000,329,0,0,0
10-03-2023,57.91514909,84.73590346,-20000,345,0,0,0
13-03-2023,60.37126148,84.73590346,-20000,331,0,0,0
13-03-2023,58.25900269,84.73590346,-20000,343,0,0,0
14-03-2023,60.81336269,84.73590346,-20000,329,0,0,0
14-03-2023,57.29620689,84.73590346,-20000,349,0,0,0
15-03-2023,60.80353712,84.73590346,-20000,329,0,0,0
15-03-2023,58.31795179,84.73590346,-20000,343,0,0,0
16-03-2023,59.92916042,84.73590346,-20000,334,0,0,0
16-03-2023,58.02321798,84.73590346,-20000,345,0,0,0
17-03-2023,59.69337104,84.73590346,-20000,335,0,0,0
17-03-2023,57.18813643,84.73590346,-20000,350,0,0,0
20-03-2023,58.84846997,84.73590346,-20000,340,0,0,0
20-03-2023,56.73621125,84.73590346,-20000,353,0,0,0
21-03-2023,58.75022903,84.73590346,-20000,340,0,0,0
21-03-2023,56.9327067,84.73590346,-20000,351,0,0,0
22-03-2023,58.20988367,84.73590346,-20000,344,0,0,0
22-03-2023,56.24499308,84.73590346,-20000,356,0,0,0
23-03-2023,56.34323545,84.73590346,-20000,355,0,0,0
23-03-2023,55.26254714,84.73590346,-20000,362,0,0,0
24-03-2023,56.4611315,84.73590346,-20000,354,0,0,0
24-03-2023,53.78887914,84.73590346,-20000,372,0,0,0
27-03-2023,59.83091661,84.73590346,-20000,334,0,0,0
27-03-2023,52.06959771,84.73590346,-20000,384,0,0,0
28-03-2023,60.61687565,84.73590346,-20000,330,0,0,0
28-03-2023,57.47304994,84.73590346,-20000,348,0,0,0
29-03-2023,60.80353787,84.73590346,-20000,329,0,0,0
29-03-2023,58.94671688,84.73590346,-20000,339,0,0,0
31-03-2023,61.19651688,84.73590346,-20000,327,0,0,0
31-03-2023,57.12919405,84.73590346,-20000,350,0,0,0
03-04-2023,59.73267193,84.73590346,-20000,335,0,0,0
03-04-2023,57.52217006,84.73590346,-20000,348,0,0,0
05-04-2023,60.91160644,84.73590346,-20000,328,0,0,0
05-04-2023,58.46531608,84.73590346,-20000,342,0,0,0
06-04-2023,60.59722379,84.73590346,-20000,330,0,0,0
06-04-2023,57.52216909,84.73590346,-20000,348,0,0,0
10-04-2023,60.56775255,84.73590346,-20000,330,0,0,0
10-04-2023,58.49479242,84.73590346,-20000,342,0,0,0
11-04-2023,60.45968308,84.73590346,-20000,331,0,0,0
11-04-2023,58.94671646,84.73590346,-20000,339,0,0,0
12-04-2023,59.68354671,84.73590346,-20000,335,0,0,0
12-04-2023,58.9467128,84.73590346,-20000,339,0,0,0
13-04-2023,59.63442936,84.73590346,-20000,335,0,0,0
13-04-2023,57.98392098,84.73590346,-20000,345,0,0,0
17-04-2023,61.74668471,84.73590346,-20000,324,0,0,0
17-04-2023,58.94671714,84.73590346,-20000,339,0,0,0
18-04-2023,60.61687406,84.73590346,-20000,330,0,0,0
18-04-2023,58.94671635,84.73590346,-20000,339,0,0,0
19-04-2023,59.43793914,84.73590346,-20000,336,0,0,0
19-04-2023,58.45549386,84.73590346,-20000,342,0,0,0
20-04-2023,60.32213881,84.73590346,-20000,332,0,0,0
20-04-2023,57.97409155,84.73590346,-20000,345,0,0,0
21-04-2023,60.7052946,84.73590346,-20000,329,0,0,0
21-04-2023,58.94671665,84.73590346,-20000,339,0,0,0
24-04-2023,59.80143978,84.73590346,-20000,334,0,0,0
24-04-2023,58.25900108,84.73590346,-20000,343,0,0,0
25-04-2023,60.84283527,84.73590346,-20000,329,0,0,0
25-04-2023,58.95653842,84.73590346,-20000,339,0,0,0
26-04-2023,61.64843982,84.73590346,-20000,324,0,0,0
26-04-2023,59.92916062,84.73590346,-20000,334,0,0,0
27-04-2023,61.69756537,84.73590346,-20000,324,0,0,0
27-04-2023,59.0547888,84.73590346,-20000,339,0,0,0
28-04-2023,62.76842692,84.73590346,-20000,319,0,0,0
28-04-2023,59.92916073,84.73590346,-20000,334,0,0,0
02-05-2023,66.21681143,84.73590346,-20000,302,0,0,0
02-05-2023,60.22389315,84.73590346,-20000,332,0,0,0
03-05-2023,64.98875453,84.73590346,-20000,308,0,0,0
03-05-2023,62.87649575,84.73590346,-20000,318,0,0,0
04-05-2023,64.84138858,84.73590346,-20000,308,0,0,0
04-05-2023,62.90597017,84.73590346,-20000,318,0,0,0
05-05-2023,64.35016693,84.73590346,-20000,311,0,0,0
05-05-2023,61.89405369,84.73590346,-20000,323,0,0,0
08-05-2023,64.57612974,84.73590346,-20000,310,0,0,0
08-05-2023,62.28703051,84.73590346,-20000,321,0,0,0
09-05-2023,64.83155916,84.73590346,-20000,308,0,0,0
09-05-2023,62.70948134,84.73590346,-20000,319,0,0,0
10-05-2023,65.77470862,84.73590346,-20000,304,0,0,0
10-05-2023,62.48351843,84.73590346,-20000,320,0,0,0
11-05-2023,63.95718655,84.73590346,-20000,313,0,0,0
11-05-2023,61.89405295,84.73590346,-20000,323,0,0,0
12-05-2023,64.74314579,84.73590346,-20000,309,0,0,0
12-05-2023,61.90387576,84.73590346,-20000,323,0,0,0
15-05-2023,63.85894337,84.73590346,-20000,313,0,0,0
15-05-2023,61.9038756,84.73590346,-20000,323,0,0,0
16-05-2023,63.85894459,84.73590346,-20000,313,0,0,0
16-05-2023,61.99229701,84.73590346,-20000,323,0,0,0
17-05-2023,63.85894166,84.73590346,-20000,313,0,0,0
17-05-2023,61.50107155,84.73590346,-20000,325,0,0,0
18-05-2023,63.66245464,84.73590346,-20000,314,0,0,0
18-05-2023,62.10036281,84.73590346,-20000,322,0,0,0
19-05-2023,64.83156083,84.73590346,-20000,308,0,0,0
19-05-2023,59.93898387,84.73590346,-20000,334,0,0,0
22-05-2023,63.80981494,84.73590346,-20000,313,0,0,0
22-05-2023,60.02740229,84.73590346,-20000,333,0,0,0
23-05-2023,64.84138892,84.73590346,-20000,308,0,0,0
23-05-2023,60.91160777,84.73590346,-20000,328,0,0,0
24-05-2023,67.00276545,84.73590346,-20000,298,0,0,0
24-05-2023,61.20634052,84.73590346,-20000,327,0,0,0
25-05-2023,66.70803646,84.73590346,-20000,300,0,0,0
25-05-2023,61.79581003,84.73590346,-20000,324,0,0,0
26-05-2023,64.84138883,84.73590346,-20000,308,0,0,0
26-05-2023,61.99229601,84.73590346,-20000,323,0,0,0
29-05-2023,64.60560718,84.73590346,-20000,310,0,0,0
29-05-2023,59.24145281,84.73590346,-20000,338,0,0,0
30-05-2023,60.42038472,84.73590346,-20000,331,0,0,0
30-05-2023,57.42392737,84.73590346,-20000,348,0,0,0
31-05-2023,59.83091943,84.73590346,-20000,334,0,0,0
31-05-2023,57.03094812,84.73590346,-20000,351,0,0,0
01-06-2023,60.42038305,84.73590346,-20000,331,0,0,0
01-06-2023,58.01339143,84.73590346,-20000,345,0,0,0
02-06-2023,59.73266887,84.73590346,-20000,335,0,0,0
02-06-2023,58.25900104,84.73590346,-20000,343,0,0,0
05-06-2023,61.36353016,84.73590346,-20000,326,0,0,0
05-06-2023,58.08216284,84.73590346,-20000,344,0,0,0
06-06-2023,61.25545865,84.73590346,-20000,327,0,0,0
06-06-2023,58.4751406,84.73590346,-20000,342,0,0,0
07-06-2023,61.13756643,84.73590346,-20000,327,0,0,0
07-06-2023,59.04495703,84.73590346,-20000,339,0,0,0
08-06-2023,60.56775758,84.73590346,-20000,330,0,0,0
08-06-2023,58.94672125,84.73590346,-20000,339,0,0,0
09-06-2023,61.14537686,84.73590346,-20000,327,0,0,0
09-06-2023,59.22225538,84.73590346,-20000,338,0,0,0
12-06-2023,60.84951073,84.73590346,-20000,329,0,0,0
12-06-2023,59.18280376,84.73590346,-20000,338,0,0,0
13-06-2023,60.15915885,84.73590346,-20000,332,0,0,0
13-06-2023,59.17294313,84.73590346,-20000,338,0,0,0
14-06-2023,60.62268037,84.73590346,-20000,330,0,0,0
14-06-2023,58.7784543,84.73590346,-20000,340,0,0,0
15-06-2023,60.14930057,84.73590346,-20000,333,0,0,0
15-06-2023,58.3050744,84.73590346,-20000,343,0,0,0
16-06-2023,60.02109074,84.73590346,-20000,333,0,0,0
16-06-2023,57.70348149,84.73590346,-20000,347,0,0,0
19-06-2023,60.45502436,84.73590346,-20000,331,0,0,0
19-06-2023,59.22225468,84.73590346,-20000,338,0,0,0
20-06-2023,60.45502087,84.73590346,-20000,331,0,0,0
20-06-2023,59.18280173,84.73590346,-20000,338,0,0,0
21-06-2023,60.45502332,84.73590346,-20000,331,0,0,0
21-06-2023,59.25184269,84.73590346,-20000,338,0,0,0
22-06-2023,61.63848401,84.73590346,-20000,324,0,0,0
22-06-2023,60.1591604,84.73590346,-20000,332,0,0,0
23-06-2023,62.526081,84.73590346,-20000,320,0,0,0
23-06-2023,59.66605378,84.73590346,-20000,335,0,0,0
26-06-2023,64.49851768,84.73590346,-20000,310,0,0,0
26-06-2023,61.36235099,84.73590346,-20000,326,0,0,0
27-06-2023,67.55578393,84.73590346,-20000,296,0,0,0
27-06-2023,64.10402855,84.73590346,-20000,312,0,0,0
28-06-2023,68.83785871,84.73590346,-20000,291,0,0,0
28-06-2023,64.10402035,84.73590346,-20000,312,0,0,0
30-06-2023,66.96404674,84.73590346,-20000,299,0,0,0
30-06-2023,63.86733008,84.73590346,-20000,313,0,0,0
03-07-2023,67.75301676,84.73590346,-20000,295,0,0,0
03-07-2023,62.37814411,84.73590346,-20000,321,0,0,0
04-07-2023,64.99162298,84.73590346,-20000,308,0,0,0
04-07-2023,63.11781145,84.73590346,-20000,317,0,0,0
05-07-2023,65.32692706,84.73590346,-20000,306,0,0,0
05-07-2023,63.1769765,84.73590346,-20000,317,0,0,0
06-07-2023,64.11388649,84.73590346,-20000,312,0,0,0
06-07-2023,62.62469863,84.73590346,-20000,319,0,0,0
07-07-2023,65.33679397,84.73590346,-20000,306,0,0,0
07-07-2023,63.31504866,84.73590346,-20000,316,0,0,0
10-07-2023,64.10402581,84.73590346,-20000,312,0,0,0
10-07-2023,62.57539211,84.73590346,-20000,320,0,0,0
11-07-2023,64.51822794,84.73590346,-20000,310,0,0,0
11-07-2023,63.21642355,84.73590346,-20000,316,0,0,0
12-07-2023,64.99162152,84.73590346,-20000,308,0,0,0
12-07-2023,63.41367778,84.73590346,-20000,315,0,0,0
13-07-2023,64.20264197,84.73590346,-20000,312,0,0,0
13-07-2023,63.21642625,84.73590346,-20000,316,0,0,0
14-07-2023,64.10402625,84.73590346,-20000,312,0,0,0
14-07-2023,63.65036789,84.73590346,-20000,314,0,0,0
17-07-2023,66.74708446,84.73590346,-20000,300,0,0,0
17-07-2023,63.37422829,84.73590346,-20000,316,0,0,0
18-07-2023,64.59713313,84.73590346,-20000,310,0,0,0
18-07-2023,63.11780947,84.73590346,-20000,317,0,0,0
19-07-2023,64.10402297,84.73590346,-20000,312,0,0,0
19-07-2023,62.62469936,84.73590346,-20000,319,0,0,0
20-07-2023,65.03106754,84.73590346,-20000,308,0,0,0
20-07-2023,61.14537516,84.73590346,-20000,327,0,0,0
21-07-2023,62.62469954,84.73590346,-20000,319,0,0,0
21-07-2023,61.14537593,84.73590346,-20000,327,0,0,0
24-07-2023,64.10401962,84.73590346,-20000,312,0,0,0
24-07-2023,62.13158825,84.73590346,-20000,322,0,0,0
25-07-2023,64.00540345,84.73590346,-20000,312,0,0,0
25-07-2023,61.14537628,84.73590346,-20000,327,0,0,0
26-07-2023,63.85746793,84.73590346,-20000,313,0,0,0
26-07-2023,61.73710262,84.73590346,-20000,324,0,0,0
27-07-2023,63.85746861,84.73590346,-20000,313,0,0,0
27-07-2023,60.20846965,84.73590346,-20000,332,0,0,0
28-07-2023,63.43339628,84.73590346,-20000,315,0,0,0
28-07-2023,61.8061388,84.73590346,-20000,324,0,0,0
31-07-2023,64.05471212,84.73590346,-20000,312,0,0,0
31-07-2023,61.1848281,84.73590346,-20000,327,0,0,0
01-08-2023,62.36828293,84.73590346,-20000,321,0,0,0
01-08-2023,61.63848165,84.73590346,-20000,324,0,0,0
02-08-2023,63.36436171,84.73590346,-20000,316,0,0,0
02-08-2023,61.63848415,84.73590346,-20000,324,0,0,0
03-08-2023,62.37814443,84.73590346,-20000,321,0,0,0
03-08-2023,61.24399484,84.73590346,-20000,327,0,0,0
04-08-2023,62.86139107,84.73590346,-20000,318,0,0,0
04-08-2023,53.74875624,84.73590346,-20000,372,0,0,0
07-08-2023,62.87124985,84.73590346,-20000,318,0,0,0
07-08-2023,61.25385673,84.73590346,-20000,327,0,0,0
08-08-2023,62.13158973,84.73590346,-20000,322,0,0,0
08-08-2023,61.49054801,84.73590346,-20000,325,0,0,0
09-08-2023,63.99553978,84.73590346,-20000,313,0,0,0
09-08-2023,61.63848473,84.73590346,-20000,324,0,0,0
10-08-2023,71.0075313,84.73590346,-20000,282,0,0,0
10-08-2023,65.23817089,84.73590346,-20000,307,0,0,0
11-08-2023,68.03902398,84.73590346,-20000,294,0,0,0
11-08-2023,64.59713305,84.73590346,-20000,310,0,0,0
14-08-2023,66.07645738,84.73590346,-20000,303,0,0,0
14-08-2023,63.47284832,84.73590346,-20000,315,0,0,0
16-08-2023,65.01133888,84.73590346,-20000,308,0,0,0
16-08-2023,63.78843349,84.73590346,-20000,314,0,0,0
17-08-2023,65.08037611,84.73590346,-20000,307,0,0,0
17-08-2023,63.12767311,84.73590346,-20000,317,0,0,0
18-08-2023,65.38610232,84.73590346,-20000,306,0,0,0
18-08-2023,63.11780326,84.73590346,-20000,317,0,0,0
21-08-2023,72.38823745,84.73590346,-10000,0,138,0,0
21-08-2023,65.58334728,84.73590346,-20000,305,0,0,0
22-08-2023,71.94443752,84.73590346,-20000,278,0,0,0
22-08-2023,69.035104,84.73590346,-20000,290,0,0,0
23-08-2023,70.75111477,84.73590346,-20000,283,0,0,0
23-08-2023,69.0351015,84.73590346,-20000,290,0,0,0
24-08-2023,70.99766747,84.73590346,-20000,282,0,0,0
24-08-2023,67.08238986,84.73590346,-20000,298,0,0,0
25-08-2023,68.82800146,84.73590346,-20000,291,0,0,0
25-08-2023,66.32301243,84.73590346,-20000,302,0,0,0
28-08-2023,76.36268887,84.73590346,-5000,0,0,65,0
28-08-2023,69.03510526,84.73590346,-20000,290,0,0,0
29-08-2023,85.60352904,0,0,0,0,0,0
29-08-2023,76.92482754,85.60352904,-10000,0,130,0,0
30-08-2023,86.29387505,0,0,0,0,0,0
30-08-2023,81.85590433,86.29387505,-5000,0,0,61,0
31-08-2023,87.6745842,0,0,0,0,0,0
31-08-2023,79.0057466,87.6745842,-5000,0,0,63,0
01-09-2023,81.59948742,87.6745842,-5000,0,0,61,0
01-09-2023,75.93861124,87.6745842,-10000,0,132,0,0
04-09-2023,81.36279704,87.6745842,-5000,0,0,61,0
04-09-2023,78.40414988,87.6745842,-10000,0,128,0,0
05-09-2023,81.06693324,87.6745842,-5000,0,0,62,0
05-09-2023,79.0945017,87.6745842,-5000,0,0,63,0
06-09-2023,81.36279962,87.6745842,-5000,0,0,61,0
06-09-2023,78.41401663,87.6745842,-10000,0,128,0,0
07-09-2023,80.32726769,87.6745842,-5000,0,0,62,0
07-09-2023,77.91104218,87.6745842,-10000,0,128,0,0
08-09-2023,80.85982525,87.6745842,-5000,0,0,62,0
08-09-2023,77.91104234,87.6745842,-10000,0,128,0,0
11-09-2023,78.89726006,87.6745842,-10000,0,127,0,0
11-09-2023,76.72758842,87.6745842,-10000,0,130,0,0
12-09-2023,78.48304914,87.6745842,-10000,0,127,0,0
12-09-2023,71.0173964,87.6745842,-20000,282,0,0,0
13-09-2023,74.89322382,87.6745842,-10000,0,134,0,0
13-09-2023,72.58547514,87.6745842,-20000,276,0,0,0
14-09-2023,76.18516043,87.6745842,-10000,0,131,0,0
14-09-2023,73.96617517,87.6745842,-20000,270,0,0,0
15-09-2023,77.71380602,87.6745842,-10000,0,129,0,0
15-09-2023,74.43956995,87.6745842,-20000,269,0,0,0
18-09-2023,77.12206596,87.6745842,-10000,0,130,0,0
18-09-2023,74.75515426,87.6745842,-10000,0,134,0,0
20-09-2023,76.81634763,87.6745842,-10000,0,130,0,0
20-09-2023,72.48686089,87.6745842,-20000,276,0,0,0
21-09-2023,75.33701997,87.6745842,-10000,0,133,0,0
21-09-2023,72.88134488,87.6745842,-20000,274,0,0,0
22-09-2023,77.71380227,87.6745842,-10000,0,129,0,0
22-09-2023,73.37445157,87.6745842,-20000,273,0,0,0
25-09-2023,79.87360532,87.6745842,-5000,0,0,63,0
25-09-2023,75.54411911,87.6745842,-10000,0,132,0,0
26-09-2023,78.79863945,87.6745842,-10000,0,127,0,0
26-09-2023,76.92482803,87.6745842,-10000,0,130,0,0
27-09-2023,78.56195014,87.6745842,-10000,0,127,0,0
27-09-2023,76.93469265,87.6745842,-10000,0,130,0,0
28-09-2023,79.58760652,87.6745842,-5000,0,0,63,0
28-09-2023,77.52641925,87.6745842,-10000,0,129,0,0
29-09-2023,79.0944981,87.6745842,-5000,0,0,63,0
29-09-2023,77.17138045,87.6745842,-10000,0,130,0,0
03-10-2023,79.57775341,87.6745842,-5000,0,0,63,0
03-10-2023,77.20096978,87.6745842,-10000,0,130,0,0
04-10-2023,78.89726252,87.6745842,-10000,0,127,0,0
04-10-2023,77.27000497,87.6745842,-10000,0,129,0,0
05-10-2023,78.73946166,87.6745842,-10000,0,127,0,0
05-10-2023,76.43172042,87.6745842,-10000,0,131,0,0
06-10-2023,77.66448883,87.6745842,-10000,0,129,0,0
06-10-2023,76.53033924,87.6745842,-10000,0,131,0,0
09-10-2023,76.92482579,87.6745842,-10000,0,130,0,0
09-10-2023,72.00361148,87.6745842,-20000,278,0,0,0
10-10-2023,78.79864173,87.6745842,-10000,0,127,0,0
10-10-2023,72.97996717,87.6745842,-20000,274,0,0,0
11-10-2023,78.09842614,87.6745842,-10000,0,128,0,0
11-10-2023,75.44550342,87.6745842,-10000,0,133,0,0
12-10-2023,77.40806936,87.6745842,-10000,0,129,0,0
12-10-2023,73.87742282,87.6745842,-20000,271,0,0,0
13-10-2023,77.41793398,87.6745842,-10000,0,129,0,0
13-10-2023,73.96617896,87.6745842,-20000,270,0,0,0
16-10-2023,76.92482527,87.6745842,-10000,0,130,0,0
16-10-2023,74.46915027,87.6745842,-20000,269,0,0,0
17-10-2023,77.32918245,87.6745842,-10000,0,129,0,0
17-10-2023,74.45929094,87.6745842,-20000,269,0,0,0
18-10-2023,76.92482447,87.6745842,-10000,0,130,0,0
18-10-2023,74.50859902,87.6745842,-20000,268,0,0,0
19-10-2023,76.86565564,87.6745842,-10000,0,130,0,0
19-10-2023,74.81432514,87.6745842,-10000,0,134,0,0
20-10-2023,77.12206826,87.6745842,-10000,0,130,0,0
20-10-2023,75.20881483,87.6745842,-10000,0,133,0,0
23-10-2023,77.81241781,87.6745842,-10000,0,129,0,0
23-10-2023,72.97995952,87.6745842,-20000,274,0,0,0
25-10-2023,76.89524227,87.6745842,-10000,0,130,0,0
25-10-2023,71.64857484,87.6745842,-20000,279,0,0,0
26-10-2023,73.473071,87.6745842,-20000,272,0,0,0
26-10-2023,69.04496453,87.6745842,-20000,290,0,0,0
27-10-2023,75.44550365,87.6745842,-10000,0,133,0,0
27-10-2023,72.00361284,87.6745842,-20000,278,0,0,0
30-10-2023,75.93860946,87.6745842,-10000,0,132,0,0
30-10-2023,73.96617805,87.6745842,-20000,270,0,0,0
31-10-2023,77.22069989,87.6745842,-10000,0,129,0,0
31-10-2023,74.7551604,87.6745842,-10000,0,134,0,0
01-11-2023,80.5738166,87.6745842,-5000,0,0,62,0
01-11-2023,75.55398249,87.6745842,-10000,0,132,0,0
02-11-2023,80.86969426,87.6745842,-5000,0,0,62,0
02-11-2023,75.7610962,87.6745842,-10000,0,132,0,0
03-11-2023,78.78877564,87.6745842,-10000,0,127,0,0
03-11-2023,75.95833373,87.6745842,-10000,0,132,0,0
06-11-2023,78.89726051,87.6745842,-10000,0,127,0,0
06-11-2023,76.44158539,87.6745842,-10000,0,131,0,0
07-11-2023,79.67637377,87.6745842,-5000,0,0,63,0
07-11-2023,77.42780299,87.6745842,-10000,0,129,0,0
08-11-2023,79.68623713,87.6745842,-5000,0,0,63,0
08-11-2023,77.91104573,87.6745842,-10000,0,128,0,0
09-11-2023,78.89725898,87.6745842,-10000,0,127,0,0
09-11-2023,77.04317611,87.6745842,-10000,0,130,0,0
10-11-2023,80.86968829,87.6745842,-5000,0,0,62,0
10-11-2023,77.42779757,87.6745842,-10000,0,129,0,0
13-11-2023,80.39662439,87.6745842,-5000,0,0,62,0
13-11-2023,77.52460719,87.6745842,-10000,0,129,0,0
15-11-2023,81.39039631,87.6745842,-5000,0,0,61,0
15-11-2023,78.13080662,87.6745842,-10000,0,128,0,0
16-11-2023,83.47733373,87.6745842,-2500,0,0,0,30
16-11-2023,79.80035896,87.6745842,-5000,0,0,63,0
17-11-2023,85.41519238,87.6745842,-2500,0,0,0,29
17-11-2023,81.88728601,87.6745842,-5000,0,0,61,0
20-11-2023,85.26613364,87.6745842,-2500,0,0,0,29
20-11-2023,82.48355291,87.6745842,-5000,0,0,61,0
21-11-2023,85.46489054,87.6745842,-2500,0,0,0,29
21-11-2023,82.84131776,87.6745842,-5000,0,0,60,0
22-11-2023,86.24997117,87.6745842,0,0,0,0,0
22-11-2023,82.48355261,87.6745842,-5000,0,0,61,0
23-11-2023,85.46488628,87.6745842,-2500,0,0,0,29
23-11-2023,83.37795453,87.6745842,-2500,0,0,0,30
24-11-2023,91.41761452,0,0,0,0,0,0
24-11-2023,84.48104996,91.41761452,-5000,0,0,59,0
28-11-2023,93.91199385,0,0,0,0,0,0
28-11-2023,91.32817332,93.91199385,-2500,0,0,0,27
29-11-2023,94.21013395,0,0,0,0,0,0
29-11-2023,91.42755321,94.21013395,-2500,0,0,0,27
30-11-2023,93.19647274,94.21013395,0,0,0,0,0
30-11-2023,89.99650729,94.21013395,-2500,0,0,0,28
